"44","GaryOak","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Wario","Yoshi","James Sunderland","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Princess Peach","Yuna","Kefka","Kazuma Kiryu","Cayde-6","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Tails","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Draven","Metal Man","Ryu","Commander Shepard","Ellie","Quiet","Dante","Ganondorf","Vivi","Tidus","Knuckles the Echidna","Wario","Yoshi","Pikachu","Pokemon Trainer Red","Big Boss","Yuna","Kefka","Shadow the Hedgehog","Charizard","Ike","Kirby","Squall Leonhart","Zelda","D. Va","Aerith Gainsborough","Geralt","Bayonetta","Auron","Sub-Zero","Luigi","Master Chief","Mewtwo","Mega Man X","Sephiroth","Draven","Commander Shepard","Quiet","Ganondorf","Tidus","Knuckles the Echidna","Pikachu","Pokemon Trainer Red","Yuna","Charizard","Kirby","Zelda","D. Va","Bayonetta","Auron","Luigi","Mewtwo","Sephiroth","Commander Shepard","Ganondorf","Pikachu","Pokemon Trainer Red","Charizard","Zelda","Auron","Luigi","Sephiroth","Link","Pikachu","Cloud Strife","Charizard","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Pokemon Trainer Red","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Pikachu","Pokemon Trainer Red","Sonic the Hedgehog","Sephiroth","Link","Mario","Pikachu","Sephiroth","Pikachu","Sephiroth","Link","Sephiroth","Mario","Link","75000000","47","0","68","55","0"
"45","DpObliVion","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Monika","Yoshi","James Sunderland","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Alucard","Yuna","L-Block","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Estelle Bright","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Simon Belmont","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","King Dedede","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Monika","Yoshi","Pikachu","Sora","Big Boss","Alucard","L-Block","Ness","Charizard","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Simon Belmont","Riku","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Vivi","Zero","Pikachu","Sora","Alucard","Charizard","Kirby","Zelda","Aerith Gainsborough","Riku","Auron","Luigi","Tifa Lockheart","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Charizard","Zelda","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Sora","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Samus Aran","Cloud Strife","Mario","Link","Cloud Strife","Cloud Strife","Link","5691369","44","0","121","30","0"
"46","JONALEON","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","L-Block","Kazuma Kiryu","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Rosalina","Simon Belmont","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Noctis Lucis Caelum","Yoshi","Pikachu","Sora","Big Boss","Alucard","L-Block","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Rosalina","Bayonetta","Auron","Sub-Zero","Luigi","Nathan Drake","Mewtwo","Mega Man X","Sephiroth","Lara Croft","Ryu","Aqua","Ganondorf","Vivi","Zero","Pikachu","Sora","Alucard","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Bayonetta","Auron","Luigi","Mewtwo","Sephiroth","Ryu","Ganondorf","Zero","Sora","Kirby","Squall Leonhart","Auron","Mewtwo","Sephiroth","Link","Mega Man","Cloud Strife","Kirby","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Crono","Auron","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Kirby","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Samus Aran","Cloud Strife","Mario","Link","Cloud Strife","Solid Snake","Link","2523000","44","0","121","26","0"
"47","pirate","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Bayonetta","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Geralt","Auron","Luigi","Tifa Lockheart","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Bowser","Squall Leonhart","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Sora","Squall Leonhart","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Samus Aran","Cloud Strife","Mario","Link","Cloud Strife","Solid Snake","Link","2700000","49","0","21","6","0"
"48","SgtSphynx","Dante","Lightning","Spyro the Dragon","Ganondorf","Vivi","Victor Sullivan","Donkey Kong","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Princess Peach","Yuna","Kefka","Kazuma Kiryu","2B","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Ike","Estelle Bright","Kirby","Squall Leonhart","Garrus Vakarian","Metal Sonic","Zelda","D. Va","Fox McCloud","Captain Toad","Waluigi","Geralt","Simon Belmont","Sans","Bayonetta","Auron","Magus","Sub-Zero","Ren Amamiya","Luigi","Frog","Goro Majima","Nathan Drake","Tifa Lockheart","GlaDOS","King Dedede","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Lightning","Ganondorf","Vivi","Donkey Kong","Knuckles the Echidna","Master Hand","Yoshi","Pikachu","Sora","Big Boss","Princess Peach","Kazuma Kiryu","2B","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Waluigi","Geralt","Bayonetta","Auron","Sub-Zero","Luigi","Goro Majima","Tifa Lockheart","Mega Man X","Sephiroth","Lara Croft","Commander Shepard","Aqua","Ganondorf","Donkey Kong","Knuckles the Echidna","Pikachu","Big Boss","Princess Peach","Bowser","Kirby","Zelda","Waluigi","Geralt","Sub-Zero","Luigi","Mega Man X","Sephiroth","Commander Shepard","Ganondorf","Pikachu","Princess Peach","Bowser","Zelda","Geralt","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Bowser","Solid Snake","Geralt","Samus Aran","Mario","Ganondorf","Princess Peach","Sonic the Hedgehog","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Bowser","Geralt","Samus Aran","Link","Solid Snake","Bowser","Samus Aran","Cloud Strife","Mario","Link","Mario","Solid Snake","Link","36000000","41","0","146","53","0"
"49","LusterSoldier","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Monika","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","L-Block","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","Aloy","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Monika","Yoshi","Pikachu","Sora","Big Boss","Alucard","L-Block","2B","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Bayonetta","Auron","Sub-Zero","Luigi","Nathan Drake","Mewtwo","Mega Man X","Sephiroth","Amaterasu","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","L-Block","Bowser","Kirby","Zelda","Fox McCloud","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Kirby","Zelda","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Kirby","Zelda","Sephiroth","Link","Crono","Solid Snake","Mario","Mega Man","Cloud Strife","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Cloud Strife","Samus Aran","Crono","Mario","Link","Mario","Solid Snake","Link","2421574","48","0","41","26","0"
"50"," AxemRedRanger","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Donkey Kong","Leon Kennedy","Zero","Zidane Tribal","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Riku","Auron","Magus","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Tails","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Tails","Mewtwo","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Vivi","Zero","Pikachu","Big Boss","Kefka","Bowser","Kirby","Zelda","Fox McCloud","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Big Boss","Kirby","Zelda","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Kirby","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Samus Aran","Mega Man","Mario","Link","Mario","Solid Snake","Link","3750000","50","0","8","25","0"
"51","ZenOfThunder","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Donkey Kong","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Monika","Yoshi","James Sunderland","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Shadow the Hedgehog","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Knuckles the Echidna","Monika","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","Shadow the Hedgehog","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Sans","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Leon Kennedy","Monika","Pikachu","Big Boss","Alucard","Bowser","Kirby","Zelda","Fox McCloud","Geralt","Auron","Luigi","Tifa Lockheart","Sephiroth","Ryu","Ganondorf","Pikachu","Big Boss","Kirby","Zelda","Auron","Tifa Lockheart","Ryu","Link","Mega Man","Cloud Strife","Kirby","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Big Boss","Zelda","Tifa Lockheart","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Kirby","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Sonic the Hedgehog","Cloud Strife","Mario","Link","Cloud Strife","Solid Snake","Link","4484329","47","0","68","32","0"
"52","t_kizzle","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Noctis Lucis Caelum","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Master Chief","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Geralt","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Bowser","Squall Leonhart","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Bowser","Squall Leonhart","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Crono","Samus Aran","Cloud Strife","Mario","Link","Mario","Solid Snake","Link","2150001","47","0","68","11","0"
"53"," Keltiq","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Victor Sullivan","Tidus","Leon Kennedy","Zero","Zidane Tribal","Noctis Lucis Caelum","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Kazuma Kiryu","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Estelle Bright","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","Ellie","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Noctis Lucis Caelum","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Lara Croft","Ryu","Ellie","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Bowser","Kirby","Zelda","Fox McCloud","Geralt","Auron","Luigi","Tifa Lockheart","Sephiroth","Ryu","Ganondorf","Zero","Sora","Kirby","Zelda","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Kirby","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Sora","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Kirby","Sonic the Hedgehog","Samus Aran","Link","Solid Snake","Mega Man","Samus Aran","Cloud Strife","Mario","Link","Mario","Solid Snake","Link","2256071","43","0","134","25","0"
"54","BetrayedTangy","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Crash Bandicoot","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Shovel Knight","Aerith Gainsborough","Rosalina","Ryu Hayabusa","Pac-Man","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Ryu Hayabusa","Riku","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Lara Croft","Ryu","KOS-MOS","Ganondorf","Leon Kennedy","Zero","Pikachu","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Riku","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Bowser","Squall Leonhart","Auron","Luigi","Sephiroth","Link","Mega Man","Cloud Strife","Bowser","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Sora","Squall Leonhart","Luigi","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Bowser","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Cloud Strife","Samus Aran","Link","Cloud Strife","Mario","Link","3387647","49","0","21","19","0"
"55","HaRRicH","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Zidane Tribal","Master Hand","Wario","Yoshi","James Sunderland","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Bayonetta","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","GlaDOS","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Yuna","Kefka","Ness","Bowser","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Ryu Hayabusa","Sans","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Vivi","Zero","Yoshi","Sora","Kefka","Bowser","Kirby","Squall Leonhart","Aerith Gainsborough","Sans","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Yoshi","Sora","Kirby","Squall Leonhart","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Kirby","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Sora","Squall Leonhart","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Kirby","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Cloud Strife","Solid Snake","Link","Solid Snake","Solid Snake","Link","2216812","47","0","68","17","0"
"56","Glenn_and_Toad","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Donkey Kong","Leon Kennedy","Zero","Zidane Tribal","Master Hand","Wario","Yoshi","James Sunderland","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","L-Block","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","D. Va","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Sans","Riku","Auron","Vincent Valentine","Sub-Zero","Claire Redfield","Luigi","Frog","Master Chief","Tails","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Draven","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Pokemon Trainer Red","Big Boss","Alucard","L-Block","Ness","Bowser","Ike","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Sans","Auron","Sub-Zero","Luigi","Tails","Mewtwo","Mega Man X","Sephiroth","Draven","Ryu","KOS-MOS","Ganondorf","Vivi","Zero","Pikachu","Big Boss","L-Block","Bowser","Kirby","Zelda","Fox McCloud","Sans","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Big Boss","Kirby","Zelda","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Pikachu","Kirby","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Mario","Mega Man","Samus Aran","Cloud Strife","Solid Snake","Link","Solid Snake","Mario","Link","2580802","49","0","21","27","0"
"57","BK_Sheikah00","Dante","Lightning","Chun-Li","Ganondorf","Vivi","Aya Brea","Tidus","Leon Kennedy","Zero","Knuckles the Echidna","Master Hand","Wario","Yoshi","Velvet Crowe","Pikachu","Kratos","Sora","Pokemon Trainer Red","Cecil Harvey","Big Boss","Alucard","Yuna","Kefka","Bomberman","2B","Ness","Charizard","Bowser","Phoenix Wright","Ike","Isaac","Kirby","Squall Leonhart","Garrus Vakarian","The Boss","Zelda","Aloy","Fox McCloud","Captain Toad","Aerith Gainsborough","Geralt","Ryu Hayabusa","Pac-Man","Riku","Auron","Vincent Valentine","Sub-Zero","Ren Amamiya","Luigi","Frog","Master Chief","Nathan Drake","Tifa Lockheart","Mewtwo","Revolver Ocelot","Mega Man X","Sephiroth","Captain Falcon","Amaterasu","Lara Croft","Ryu","Commander Shepard","KOS-MOS","Aqua","Dante","Ganondorf","Vivi","Leon Kennedy","Zero","Wario","Yoshi","Pikachu","Sora","Big Boss","Alucard","Kefka","2B","Charizard","Phoenix Wright","Kirby","Squall Leonhart","Zelda","Fox McCloud","Aerith Gainsborough","Geralt","Riku","Auron","Sub-Zero","Luigi","Nathan Drake","Tifa Lockheart","Mega Man X","Sephiroth","Amaterasu","Ryu","Aqua","Ganondorf","Vivi","Zero","Pikachu","Sora","Kefka","Charizard","Kirby","Zelda","Fox McCloud","Riku","Auron","Luigi","Mega Man X","Sephiroth","Ryu","Ganondorf","Pikachu","Sora","Kirby","Zelda","Auron","Mega Man X","Sephiroth","Link","Mega Man","Cloud Strife","Crono","Solid Snake","Sonic the Hedgehog","Samus Aran","Mario","Ganondorf","Kirby","Zelda","Sephiroth","Link","Cloud Strife","Solid Snake","Mario","Mega Man","Crono","Sonic the Hedgehog","Samus Aran","Link","Mario","Crono","Samus Aran","Crono","Samus Aran","Link","Crono","Crono","Link","4498790","49","0","21","24","0"
